,Unnamed: 0,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
11882,11882,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.03546099290780142,0.010095815919937039,0.0,0.21999999999999997,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,False
11883,11883,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.015602836879432626,0.013880525700645002,0.272727275,0.484848485,0.0,0.0,Nov,2,5,3,1,Returning_Visitor,False,False
11884,11884,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.00851063829787234,0.002532258067009561,0.166666665,0.5,0.0,0.0,Nov,1,8,1,11,Returning_Visitor,True,False
11885,11885,0.1111111111111111,0.007108365812192074,0.0,0.00039209920109787774,0.01702127659574468,0.0019261574093040318,0.0,0.07142857,0.0,0.0,Dec,2,2,9,2,New_Visitor,True,False
11886,11886,0.037037037037037035,0.04544451797926319,0.0,0.00039209920109787774,0.028368794326241138,0.015691359419473073,0.0,0.04761905,0.11370495858418696,0.0,Nov,2,2,4,2,Returning_Visitor,False,False
11887,11887,0.037037037037037035,0.019266122509008016,0.0,0.00039209920109787774,0.05815602836879433,0.015041143981357717,0.0125,0.10357142999999999,0.0,0.0,Dec,2,2,1,2,New_Visitor,False,False
11888,11888,0.2222222222222222,0.09941907493198031,0.16666666666666666,0.27211684556192717,0.37021276595744684,0.22120596819969407,0.0299168,0.130055115,0.002631368588793337,0.0,Nov,2,2,3,2,Returning_Visitor,False,True
11889,11889,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.005673758865248227,0.0021649243350668162,0.0,0.333333335,0.0,0.0,Nov,2,2,2,11,Returning_Visitor,False,False
11890,11890,0.2222222222222222,0.047895678594014286,0.20833333333333331,0.33703703702396703,0.11914893617021277,0.04224084619631242,0.05385638499999999,0.08190874000000001,0.02066925799066653,0.0,Nov,1,2,1,1,Returning_Visitor,False,True
11891,11891,0.07407407407407407,0.023531141995734983,0.0,0.00039209920109787774,0.009929078014184398,0.012880127451949866,0.0,0.142857145,0.0,0.0,Dec,1,1,3,2,Returning_Visitor,True,False
11892,11892,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.0028368794326241137,0.0006643269620241132,0.0,0.5,0.0,0.0,Dec,2,2,5,1,Returning_Visitor,False,False
11893,11893,0.25925925925925924,0.025246954431943528,0.0,0.00039209920109787774,0.08085106382978724,0.029678807028427262,0.045454545,0.08928571499999999,0.0,0.0,Nov,1,2,3,3,Returning_Visitor,False,True
11894,11894,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.015602836879432626,0.0034623158138433197,0.136363635,0.36363636499999996,0.0,0.0,Dec,3,2,7,1,Returning_Visitor,True,False
11895,11895,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.15886524822695036,0.03469689386690086,0.00111607,0.09114583500000001,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
11896,11896,0.3333333333333333,0.07296124715052578,0.16666666666666666,0.028623241680145076,0.014184397163120569,0.002505684988528597,0.0625,0.291666665,0.0,0.0,Nov,1,1,1,10,Returning_Visitor,False,False
11897,11897,0.2962962962962963,0.04750349290389,0.0,0.00039209920109787774,0.03120567375886525,0.011891452620231627,0.012820515,0.099358975,0.0,0.0,Dec,1,1,2,2,Returning_Visitor,False,False
11898,11898,0.07407407407407407,0.06309287447606442,0.0,0.00039209920109787774,0.00851063829787234,0.0017181318885794825,0.0,0.125,0.0,0.0,Dec,1,1,1,2,New_Visitor,True,False
11899,11899,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.00851063829787234,0.0028839605763164443,0.0,0.166666665,0.0,0.0,Dec,2,2,1,2,New_Visitor,False,False
11900,11900,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.014184397163120569,0.0023121183487422184,0.3,0.42500000000000004,0.0,0.0,Nov,3,2,4,13,Returning_Visitor,True,False
11901,11901,0.0,0.0002941392749466873,0.125,0.19408910454344946,0.2326241134751773,0.05111811419619257,0.03293413,0.06454831999999999,0.01623435438320802,0.0,Dec,2,2,1,1,Returning_Visitor,False,False
11902,11902,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.009929078014184398,0.006959801878617327,0.142857145,0.10714285500000001,0.0,0.0,Nov,3,2,3,3,Returning_Visitor,True,False
11903,11903,0.1111111111111111,0.050297816015883526,0.0,0.00039209920109787774,0.04255319148936171,0.00969949929550259,0.0,0.03125,0.0,0.0,Dec,3,2,4,1,Returning_Visitor,True,False
11904,11904,0.037037037037037035,0.008382969335980588,0.041666666666666664,0.1478213988138999,0.15460992907801419,0.045747549258407336,0.027522934999999995,0.078367,0.0,0.0,Nov,1,2,3,10,Returning_Visitor,False,False
11905,11905,0.0,0.0002941392749466873,0.041666666666666664,0.005489388815370288,0.1645390070921986,0.0640630652662867,0.082401655,0.11265291,0.0,0.0,Dec,3,2,1,13,Returning_Visitor,False,False
11906,11906,0.4074074074074074,0.030941817604235606,0.125,0.0035288928098809,0.10638297872340426,0.027429061598792655,0.01190476,0.09139194,0.055418547211792867,0.0,Nov,2,2,3,2,Returning_Visitor,False,True
11907,11907,0.1111111111111111,0.06397529230090448,0.125,0.050384747341077285,0.21418439716312057,0.12038388396730351,0.012987015,0.06391011,0.011264039280438457,0.0,Dec,2,2,3,2,Returning_Visitor,False,False
11908,11908,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.00851063829787234,0.0010394763052847889,0.333333335,0.5,0.0,0.0,Nov,3,2,3,13,Returning_Visitor,False,False
11909,11909,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.01843971631205674,0.01232912685403575,0.07692307500000001,0.23076923,0.0,0.0,Nov,2,2,4,10,Returning_Visitor,False,False
11910,11910,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.04539007092198582,0.02486341350516718,0.0,0.06451613,0.04322521173037435,0.0,Dec,2,2,6,1,Returning_Visitor,False,False
11911,11911,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.04964539007092199,0.04682844477102084,0.0,0.09848485000000001,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,True,False
11912,11912,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.16737588652482271,0.050212877877399975,0.033898305000000004,0.082344635,0.008458299618223846,0.0,Nov,2,2,9,2,Returning_Visitor,True,True
11913,11913,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.028368794326241138,0.030634591157305466,0.055555555000000006,0.175925925,0.0,0.0,Nov,3,2,5,1,Returning_Visitor,False,False
11914,11914,0.07407407407407407,0.02911978821972204,0.0,0.00039209920109787774,0.11489361702127661,0.04109448430967985,0.01234568,0.06172839499999999,0.0016647130302142644,0.0,Dec,2,1,1,2,Returning_Visitor,False,True
11915,11915,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.019858156028368795,0.001965626246459582,0.0,0.142857145,0.0,0.0,Dec,4,6,4,2,Returning_Visitor,False,False
11916,11916,0.3333333333333333,0.04772409736010001,0.0,0.00039209920109787774,0.15035460992907804,0.04236877842174703,0.0,0.11325093,0.0,0.0,Nov,2,5,4,2,Returning_Visitor,False,False
11917,11917,0.1111111111111111,0.010589013898080743,0.125,0.013135323236778905,0.4113475177304965,0.17572584050855522,0.06191289,0.12118815500000002,0.0,0.0,Nov,3,2,1,13,Returning_Visitor,True,False
11918,11918,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.0014184397163120568,1.5631222635861488e-05,1.0,1.0,0.0,0.0,Nov,8,2,9,2,New_Visitor,False,False
11919,11919,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.005673758865248227,0.012364297104966436,0.0,0.25,0.0,0.0,Nov,8,1,4,3,Returning_Visitor,True,False
11920,11920,0.0,0.0002941392749466873,0.125,0.03607312650100475,0.12340425531914895,0.04701689869892445,0.02314815,0.09292769,0.0,0.0,Dec,3,2,3,1,Returning_Visitor,False,False
11921,11921,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.024113475177304965,0.005901047065936017,0.0,0.07563025,0.0,0.0,Nov,2,2,6,2,Returning_Visitor,False,False
11922,11922,0.1111111111111111,0.00906394632546511,0.0,0.00039209920109787774,0.2680851063829787,0.11241268705602961,0.006980805,0.07302058,0.10861277142821371,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
11923,11923,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.059574468085106386,0.012092704611668344,0.023809525,0.095238095,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
11924,11924,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.04255319148936171,0.01410387850425999,0.0,0.036666665,0.0943942568446769,0.0,Dec,2,2,7,2,New_Visitor,False,True
11925,11925,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.007092198581560284,0.0008649276524655649,0.0,0.1,0.0,0.0,Dec,1,2,1,3,Returning_Visitor,False,False
11926,11926,0.14814814814814814,0.04390028678579308,0.0,0.00039209920109787774,0.009929078014184398,0.0028285999956267284,0.0,0.025,0.0,0.0,Nov,2,2,1,8,New_Visitor,True,True
11927,11927,0.14814814814814814,0.04167218177807193,0.041666666666666664,0.03871979610841542,0.09929078014184398,0.04255686503154992,0.009759760000000001,0.08594853499999999,0.02912374549938278,0.0,Nov,1,2,1,10,Returning_Visitor,True,True
11928,11928,0.037037037037037035,0.008382969335980588,0.0,0.00039209920109787774,0.052482269503546106,0.026175950685173255,0.00925926,0.20081018500000003,0.0,0.0,Nov,2,4,3,10,Returning_Visitor,True,False
11929,11929,0.14814814814814814,0.04551805279799986,0.0,0.00039209920109787774,0.024113475177304965,0.010488550388663058,0.0,0.052631580000000004,0.0,0.0,Dec,2,2,1,2,New_Visitor,False,False
11930,11930,0.0,0.0002941392749466873,0.041666666666666664,0.014703720041170416,0.056737588652482275,0.017544744812078607,0.0,0.11097561,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,False
11931,11931,0.14814814814814814,0.016471799397014486,0.125,0.007155810420036269,0.14184397163120568,0.02009177680731857,0.009615385,0.05801967499999999,0.0,0.0,Dec,1,1,1,10,Returning_Visitor,False,False
11932,11932,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.015602836879432626,0.004422072883685214,0.1,0.2,0.0,0.0,Dec,1,8,1,6,Returning_Visitor,False,False
11933,11933,0.0,0.0002941392749466873,0.08333333333333333,0.008234083223055433,0.03971631205673759,0.016979415588204542,0.0,0.05,0.0,0.0,Dec,3,2,1,11,New_Visitor,False,True
11934,11934,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.0014184397163120568,1.5631222635861488e-05,1.0,1.0,0.0,0.0,Dec,1,1,1,2,New_Visitor,False,False
11935,11935,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.025531914893617023,0.005534755414460248,0.11111111000000001,0.25,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,True,True
11936,11936,0.037037037037037035,0.09485991617030665,0.0,0.00039209920109787774,0.14609929078014186,0.08434923163004916,0.052427185,0.15,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
11937,11937,0.18518518518518517,0.038421942789911026,0.041666666666666664,0.006273587217566044,0.03546099290780142,0.0061025967946490125,0.03846154,0.07051282,0.0,0.0,Dec,3,2,1,2,Returning_Visitor,True,False
11938,11938,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.0014184397163120568,1.5631222635861488e-05,1.0,1.0,0.0,0.0,Dec,1,1,4,1,Returning_Visitor,True,False
11939,11939,0.0,0.0002941392749466873,0.041666666666666664,0.00039209920109787774,0.0,1.5631222635861488e-05,1.0,1.0,0.0,0.0,Nov,1,1,1,15,Returning_Visitor,False,False
11940,11940,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.01702127659574468,0.0075700708628801275,0.0,0.20833333499999998,0.0,0.0,Dec,2,5,1,1,Returning_Visitor,False,False
11941,11941,0.1111111111111111,0.0052945069490403715,0.0,0.00039209920109787774,0.08794326241134752,0.023358577663581872,0.04761905,0.2015873,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
11942,11942,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.015602836879432626,0.00549242085367583,0.09090909,0.05844156,0.0,0.0,Nov,3,2,3,2,New_Visitor,False,False
11943,11943,0.07407407407407407,0.0080888300610339,0.0,0.00039209920109787774,0.0,1.5631222635861488e-05,0.0,0.5,0.0,0.0,Dec,2,2,3,8,New_Visitor,False,False
11944,11944,0.07407407407407407,0.015258474887859403,0.0,0.00039209920109787774,0.04539007092198582,0.021521067325054096,0.08064516,0.20967742,0.0,0.0,Nov,3,2,3,6,Returning_Visitor,True,False
11945,11945,0.037037037037037035,0.013383337010074272,0.041666666666666664,0.026466696074106746,0.011347517730496455,0.008898073485464153,0.09090909,0.166666665,0.07311529776610816,0.0,Nov,1,1,2,7,Returning_Visitor,False,False
11946,11946,0.14814814814814814,0.02382528127068167,0.0,0.00039209920109787774,0.024113475177304965,0.006927236831980324,0.0,0.052631580000000004,0.0,0.0,Nov,2,2,6,2,New_Visitor,True,False
11947,11947,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.04255319148936171,0.019621799338914742,0.033333335,0.073333335,0.0,0.0,Nov,1,1,3,2,Returning_Visitor,True,False
11948,11948,0.18518518518518517,0.031914111331715574,0.0,0.00039209920109787774,0.04397163120567376,0.034732576696884225,0.014285715,0.052380949999999996,0.0,0.0,Nov,2,2,9,3,Returning_Visitor,False,False
11949,11949,0.0,0.0002941392749466873,0.041666666666666664,0.00039209920109787774,0.18581560283687945,0.07188135357177486,0.033834585,0.143772695,0.0,0.0,Dec,3,2,1,2,Returning_Visitor,False,False
11950,11950,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.00851063829787234,0.0036811529307453805,0.5,0.6666666649999999,0.0,0.0,Nov,1,1,7,10,Returning_Visitor,True,False
11951,11951,0.0,0.0002941392749466873,0.041666666666666664,0.00039209920109787774,0.029787234042553193,0.007401383918080415,0.095238095,0.095238095,0.09474991979565214,0.0,Nov,1,1,1,10,Returning_Visitor,False,True
11952,11952,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.012765957446808512,0.002303651435960087,0.375,0.4375,0.0,0.0,Nov,3,2,1,13,Returning_Visitor,False,False
11953,11953,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.0028368794326241137,0.0002969932300813683,0.0,0.5,0.0,0.0,Nov,1,1,1,1,Returning_Visitor,False,False
11954,11954,0.037037037037037035,0.008971247885873963,0.0,0.00039209920109787774,0.05815602836879433,0.017515436269636368,0.048780489999999996,0.17828106999999999,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,False,False
11955,11955,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.012765957446808512,0.0051622112754932566,0.25,0.375,0.10734587558731794,0.0,Dec,3,2,4,1,Returning_Visitor,False,True
11956,11956,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.007092198581560284,0.0024619175651481844,0.0,0.066666665,0.0,0.0,Nov,2,4,7,1,Returning_Visitor,False,True
11957,11957,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.019858156028368795,0.0067357543546910205,0.07142857,0.166666665,0.0,0.0,Nov,1,8,4,11,Returning_Visitor,False,False
11958,11958,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.0624113475177305,0.017640876831289155,0.03409091,0.10984848500000002,0.0,0.0,Nov,4,2,1,3,Returning_Visitor,False,False
11959,11959,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.02269503546099291,0.02346298621197222,0.03125,0.07339015,0.0,0.0,Nov,3,2,4,6,Returning_Visitor,False,False
11960,11960,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.024113475177304965,0.016161121083217194,0.0,0.066666665,0.0,0.0,Nov,2,4,1,2,Returning_Visitor,False,False
11961,11961,0.3333333333333333,0.05435273602470771,0.041666666666666664,0.035681027299906874,0.1347517730496454,0.052325548785892045,0.01059135,0.09327952,0.016397466981751162,0.0,Nov,3,2,2,2,Returning_Visitor,False,True
11962,11962,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.014184397163120569,0.003974238355167783,0.0,0.1,0.0,0.0,Dec,3,2,1,10,Returning_Visitor,False,False
11963,11963,0.037037037037037035,0.004412089124200309,0.0,0.00039209920109787774,0.0014184397163120568,1.5631222635861488e-05,0.5,0.75,0.0,0.0,Nov,1,1,1,10,Returning_Visitor,False,False
11964,11964,0.5185185185185185,0.29608304522391354,0.0,0.00039209920109787774,0.03546099290780142,0.0114630769599731,0.0,0.07837838,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,False,False
11965,11965,0.48148148148148145,0.13048018236635048,0.25,0.064941430181836,0.15177304964539007,0.07706079259609032,0.083870215,0.142526975,0.004013303968426251,0.0,Nov,3,2,1,2,Returning_Visitor,False,True
11966,11966,0.037037037037037035,0.012206779910287522,0.08333333333333333,0.5552124687545948,0.07943262411347518,0.024535548610379987,0.034482759999999994,0.1091954,0.07786554429710249,0.0,Nov,2,2,1,8,Returning_Visitor,True,False
11967,11967,0.0,0.0002941392749466873,0.041666666666666664,0.012351124834583149,0.019858156028368795,0.005127041024562568,0.066666665,0.133333335,0.0,0.0,Nov,1,1,4,3,Returning_Visitor,False,False
11968,11968,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.005673758865248227,0.0009066109128799662,0.25,0.375,0.0,0.0,Nov,1,1,1,8,New_Visitor,False,False
11969,11969,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.0014184397163120568,1.5631222635861488e-05,1.0,1.0,0.0,0.0,Nov,1,8,1,11,Returning_Visitor,False,False
11970,11970,0.0,0.0002941392749466873,0.041666666666666664,0.00039209920109787774,0.007092198581560284,0.0067396621603499855,0.0,0.20833333499999998,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,False,False
11971,11971,0.1111111111111111,0.03750275755570263,0.0,0.00039209920109787774,0.05106382978723405,0.009032613652392727,0.02777778,0.05439815,0.0,0.0,Dec,1,1,4,3,Returning_Visitor,False,False
11972,11972,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.012765957446808512,0.013950866202506377,0.0,0.0625,0.0,0.0,Dec,1,1,1,2,Returning_Visitor,False,False
11973,11973,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.05390070921985816,0.059092968766669605,0.0,0.1407496,0.0,0.0,Dec,3,2,1,2,Returning_Visitor,False,False
11974,11974,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.02695035460992908,0.008727693158733263,0.0,0.149122805,0.0,0.0,Nov,1,1,3,3,Returning_Visitor,True,False
11975,11975,0.18518518518518517,0.034144667490256644,0.0,0.00039209920109787774,0.00425531914893617,0.0008011001600879013,0.0,0.07142857,0.0,0.0,Nov,3,2,4,2,New_Visitor,False,False
11976,11976,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.03829787234042553,0.016669917380014488,0.0,0.06172839499999999,0.0,0.0,Nov,2,2,3,2,New_Visitor,False,False
11977,11977,0.37037037037037035,0.046134519685270985,0.16666666666666666,0.06131451257168063,0.18156028368794327,0.06866602639417631,0.04379562,0.11205762500000001,0.0,0.0,Nov,1,2,1,2,Returning_Visitor,False,False
11978,11978,0.37037037037037035,0.04447630952275905,0.0,0.00039209920109787774,0.019858156028368795,0.003473387929356014,0.0,0.063492065,0.0,0.0,Dec,2,2,4,2,New_Visitor,False,False
11979,11979,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.021276595744680854,0.00929666966267862,0.0,0.07142857,0.2569066175948906,0.0,Nov,1,8,3,11,Returning_Visitor,True,True
11980,11980,0.1111111111111111,0.010441944260607398,0.0,0.00039209920109787774,0.024113475177304965,0.004687412887928964,0.0,0.07017543999999999,0.0,0.0,Dec,1,5,1,2,New_Visitor,False,False
11981,11981,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.0028368794326241137,0.0026104141801888683,0.0,0.25,0.0,0.0,Dec,8,13,9,20,Other,False,False
11982,11982,0.1111111111111111,0.016765938671961172,0.0,0.00039209920109787774,0.02695035460992908,0.03311716427335014,0.0,0.07222222,0.018544977909517806,0.0,Dec,2,2,3,2,Returning_Visitor,False,True
11983,11983,0.5185185185185185,0.10200942645782782,0.125,0.07685144341518405,0.10638297872340426,0.08771752728101616,0.04022988499999999,0.096025845,0.012308211073377335,0.0,Nov,2,2,3,2,Returning_Visitor,False,False
11984,11984,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.11914893617021277,0.022841219661579017,0.023519165,0.06602516,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,True,False
11985,11985,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.011347517730496455,0.011968306132045655,0.125,0.21875,0.0,0.0,Nov,3,2,4,10,Returning_Visitor,False,False
11986,11986,0.4444444444444444,0.11727823125229798,0.125,0.16951755459491252,0.4765957446808511,0.19690069297763318,0.011884060000000002,0.06657765,0.0032590052911546357,0.0,Nov,2,2,1,11,Returning_Visitor,False,True
11987,11987,0.1111111111111111,0.020148540333848077,0.0,0.00039209920109787774,0.04255319148936171,0.01192271506550335,0.0,0.075268815,0.053389128795939184,0.0,Dec,2,4,1,1,Returning_Visitor,True,True
11988,11988,0.5185185185185185,0.0675780686815207,0.25,0.048064827054844876,0.4765957446808511,0.19019593763052947,0.0,0.060718129999999995,0.000185340702326476,0.0,Nov,2,2,7,2,Returning_Visitor,False,True
11989,11989,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.0014184397163120568,1.5631222635861488e-05,1.0,1.0,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
11990,11990,0.037037037037037035,0.0002941392749466873,0.0,0.00039209920109787774,0.02269503546099291,0.03138749505280987,0.09375,0.270833335,0.0,0.0,Nov,1,1,3,1,Returning_Visitor,False,False
11991,11991,0.037037037037037035,0.014265754834914334,0.0,0.00039209920109787774,0.17446808510638298,0.061671190084321786,0.025806449999999998,0.085560675,0.009130433999969635,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
11992,11992,0.3333333333333333,0.022808049612471504,0.0,0.00039209920109787774,0.00851063829787234,0.0010192859759946972,0.0,0.1,0.0,0.0,Nov,3,2,3,10,Returning_Visitor,True,False
11993,11993,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.0014184397163120568,1.5631222635861488e-05,1.0,1.0,0.0,0.0,Dec,3,2,1,1,Returning_Visitor,False,False
11994,11994,0.3333333333333333,0.048631026781381,0.0,0.00039209920109787774,0.1446808510638298,0.06609028557961297,0.0,0.042467950000000004,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,True,False
11995,11995,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.04113475177304965,0.009891046903407252,0.10714285500000001,0.25212585,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
11996,11996,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.00851063829787234,0.00073466746388549,0.0,0.083333335,0.0,0.0,Dec,6,2,4,1,Returning_Visitor,False,False
11997,11997,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.014184397163120569,0.0065273380518374524,0.0,0.183333335,0.0,0.0,Dec,1,1,3,2,Returning_Visitor,False,False
11998,11998,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.0014184397163120568,1.5631222635861488e-05,1.0,1.0,0.0,0.0,Nov,1,1,4,10,Returning_Visitor,False,False
11999,11999,0.18518518518518517,0.026656371792043533,0.08333333333333333,0.004901240013723472,0.04397163120567376,0.01663818971829468,0.055555555000000006,0.09980937000000001,0.0,0.0,Nov,3,2,1,13,Returning_Visitor,True,False
12000,12000,0.037037037037037035,0.0002941392749466873,0.0,0.00039209920109787774,0.08652482269503546,0.03024994467395181,0.048387095,0.08312655000000001,0.0,0.0,Nov,2,2,1,13,Returning_Visitor,False,False
12001,12001,0.2962962962962963,0.02875211412603868,0.041666666666666664,0.02930941528206636,0.09078014184397164,0.03951703342013376,0.0,0.026199495,0.0,0.0,Nov,2,2,4,2,Returning_Visitor,False,False
12002,12002,0.07407407407407407,0.020050493909846312,0.0,0.00039209920109787774,0.08652482269503546,0.03902514613589792,0.028248590000000004,0.080004035,0.0,0.0,Dec,2,2,3,2,Returning_Visitor,True,False
12003,12003,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.04680851063829788,0.010267759368931515,0.0,0.07575757500000001,0.0,0.0,Nov,2,2,2,13,Returning_Visitor,False,False
12004,12004,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.01843971631205674,0.006940262850322501,0.153846155,0.26923077000000006,0.0,0.0,Nov,2,5,1,1,Returning_Visitor,False,False
12005,12005,0.18518518518518517,0.02264872417089492,0.0,0.00039209920109787774,0.09361702127659575,0.022139868351151264,0.01791045,0.07131011500000001,0.02716998261179253,0.0,Dec,2,2,5,2,Returning_Visitor,False,False
12006,12006,0.1111111111111111,0.03345834252518568,0.0,0.00039209920109787774,0.021276595744680854,0.010312699134009617,0.0,0.055555555000000006,0.0,0.0,Nov,3,2,6,2,New_Visitor,False,False
12007,12007,0.18518518518518517,0.008824178248400618,0.0,0.00039209920109787774,0.011347517730496455,0.003665521708109519,0.0,0.13888889,0.0,0.0,Dec,2,2,4,2,Returning_Visitor,False,False
12008,12008,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.02269503546099291,0.00520780234203556,0.0,0.035714285,0.0,0.0,Dec,2,2,3,2,New_Visitor,False,False
12009,12009,0.3333333333333333,0.017341961417751305,0.0,0.00039209920109787774,0.04539007092198582,0.007803106339822055,0.0,0.05337995499999999,0.0763316694342275,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
12010,12010,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.009929078014184398,0.005176539896763837,0.0,0.10714285500000001,0.0,0.0,Dec,3,2,9,2,Returning_Visitor,False,False
12011,12011,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.00851063829787234,0.0015448858371255396,0.166666665,0.375,0.0,0.0,Dec,3,2,3,1,Returning_Visitor,True,False
12012,12012,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.0014184397163120568,1.5631222635861488e-05,1.0,1.0,0.0,0.0,Dec,2,2,5,2,Returning_Visitor,True,False
12013,12013,0.2962962962962963,0.10708140304434151,0.0,0.00039209920109787774,0.011347517730496455,0.005408403032008075,0.0,0.083333335,0.037712471013115645,0.0,Dec,2,2,3,3,Returning_Visitor,False,True
12014,12014,0.0,0.0002941392749466873,0.041666666666666664,0.00509728961427241,0.03120567375886525,0.026103360240756893,0.0,0.04761905,0.03369234848131694,0.0,Dec,2,2,1,2,New_Visitor,True,True
12015,12015,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.01702127659574468,0.003876543213693649,0.0,0.083333335,0.0,0.0,Dec,8,1,3,1,Returning_Visitor,True,False
12016,12016,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.03120567375886525,0.02076868448072504,0.0,0.16179653500000002,0.0,0.0,Nov,2,2,1,2,New_Visitor,True,True
12017,12017,0.2222222222222222,0.5656298257224797,0.0,0.00039209920109787774,0.04255319148936171,0.014735125580319633,0.09090909,0.22222222000000008,0.0,0.0,Nov,3,2,2,1,Returning_Visitor,False,False
12018,12018,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.04680851063829788,0.011511446432571506,0.0,0.013468015,0.0,0.0,Nov,4,2,4,2,Returning_Visitor,False,False
12019,12019,0.1111111111111111,0.012942128097654241,0.16666666666666666,0.03215213449002597,0.1872340425531915,0.07960811145552808,0.032608695,0.149318245,0.0,0.0,Nov,2,2,4,2,Returning_Visitor,True,True
